10336,"30242","1","Star Wars","Mini Building Set","2013","Republic Frigate",,45,,4.99,6.99,,"http://www.1000steine.com/brickset/images/30242-1.jpg","No","No",0
10337,"30243","1","Star Wars","Mini Building Set","2013","Umbaran MHC",,48,,,,,"http://www.1000steine.com/brickset/images/30243-1.jpg","No","No",0
10249,"30250","1","Legends Of Chima","","2013","Ewar's Acro Fighter",1,33,,3.99,,,"http://www.1000steine.com/brickset/images/30250-1.jpg","No","No",0
10325,"30251","1","Legends Of Chima","","2013","Winzar's Pack Patrol",1,38,,,,,"http://www.1000steine.com/brickset/images/30251-1.jpg","No","No",0
10326,"30252","1","Legends Of Chima","","2013","Crug's Swamp Jet",1,23,,,,,"http://www.1000steine.com/brickset/images/30252-1.jpg","No","No",0
10314,"30253","1","Legends Of Chima","","2013","Leonidas' Jungle Dragster",1,30,,,,,"http://www.1000steine.com/brickset/images/30253-1.jpg","No","No",0
10327,"30254","1","Legends Of Chima","","2013","Razcal's Double-Crosser",1,36,,,,,"http://www.1000steine.com/brickset/images/30254-1.jpg","No","No",0
10328,"30255","1","Legends Of Chima","","2013","Crawley",1,11,,,,,"http://www.1000steine.com/brickset/images/30255-1.jpg","No","No",0
10366,"30260","1","The Lone Ranger","","2013","Lone Ranger's Pump Car",1,24,,3.99,,,"http://www.1000steine.com/brickset/images/30260-1.jpg","No","No",0
10365,"30261","1","The Lone Ranger","","2013","Tonto's Campfire",1,20,,,,,"http://www.1000steine.com/brickset/images/30261-1.jpg","No","No",0
22839,"30270","1","Teenage Mutant Ninja Turtles","","2013","Kraang's Turtle Target Practice ",1,36,,3.99,,,"http://www.1000steine.com/brickset/images/30270-1.jpg","No","No",0
9973,"31000","1","Creator","","2013","Mini Speeder",,65,4.99,6.99,8.99,5.99,"http://www.1000steine.com/brickset/images/31000-1.jpg","No","No",0
9974,"31001","1","Creator","","2013","Mini Skyflyer",,62,4.99,6.99,8.99,5.99,"http://www.1000steine.com/brickset/images/31001-1.jpg","No","No",0
9975,"31002","1","Creator","","2013","Super Racer",,121,9.99,14.99,17.99,9.99,"http://www.1000steine.com/brickset/images/31002-1.jpg","No","No",0
9976,"31003","1","Creator","","2013","Red Rotors",,145,9.99,14.99,17.99,9.99,"http://www.1000steine.com/brickset/images/31003-1.jpg","No","No",0
9977,"31004","1","Creator","","2013","Fierce Flyer",,166,9.99,14.99,17.99,9.99,"http://www.1000steine.com/brickset/images/31004-1.jpg","No","No",0
9978,"31005","1","Creator","","2013","Construction Hauler",,256,12.99,17.99,19.99,14.99,"http://www.1000steine.com/brickset/images/31005-1.jpg","No","No",0
9979,"31006","1","Creator","","2013","Highway Speedster",,286,14.99,24.99,29.99,19.99,"http://www.1000steine.com/brickset/images/31006-1.jpg","No","No",0
9980,"31007","1","Creator","","2013","Power Mech",,223,14.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/31007-1.jpg","No","No",0
9981,"31008","1","Creator","","2013","Thunder Wings",,235,14.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/31008-1.jpg","No","No",0
9982,"31009","1","Creator","","2013","Small Cottage",1,271,19.99,24.99,29.99,26.99,"http://www.1000steine.com/brickset/images/31009-1.jpg","No","No",0
10257,"31010","1","Creator","","2013","Tree House",1,356,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/31010-1.jpg","No","No",0
10258,"31011","1","Creator","","2013","Aviation Adventures",,618,49.99,59.99,79.99,49.99,"http://www.1000steine.com/brickset/images/31011-1.jpg","No","No",0
10259,"31012","1","Creator","","2013","Family House",2,756,59.99,69.99,89.99,59.99,"http://www.1000steine.com/brickset/images/31012-1.jpg","No","No",0
10369,"31313","1","Mindstorms","EV3","2013","Mindstorms EV3",,601,299.99,349.99,399.99,349.99,"http://www.1000steine.com/brickset/images/31313-1.jpg","No","No",0
9548,"40051","1","Seasonal","Valentines","2013","Valentine's Day Heart Box",,54,3.99,4.99,6.99,4.99,"http://www.1000steine.com/brickset/images/40051-1.jpg","No","No",0
9549,"40052","1","Seasonal","Spring","2013","Springtime Scene",2,88,6.99,7.99,9.99,7.99,"http://www.1000steine.com/brickset/images/40052-1.jpg","No","No",0
9550,"40053","1","Seasonal","Easter","2013","Easter Bunny with Basket",,96,3.99,4.99,6.99,4.99,"http://www.1000steine.com/brickset/images/40053-1.jpg","No","No",0
9551,"40054","1","Seasonal","Summer","2013","Summer Scene",1,40,3.99,4.99,6.99,4.99,"http://www.1000steine.com/brickset/images/40054-1.jpg","No","No",0
